origin_id;origin_hospital;origin_bairro;destination_id;destination_hospital;destination_bairro;distance_meters;distance_km;duration_seconds;duration_minutes;status;error_message
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;27330;27.33;2675;44.59;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;28340;28.34;2662;44.38;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;8160;8.16;813;13.56;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;35430;35.43;3434;57.24;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;32299;32.3;2260;37.67;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;22590;22.59;2243;37.39;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;6580;6.58;654;10.9;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;27700;27.7;2678;44.64;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;47470;47.47;2957;49.28;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;50;CENTRO MEDICO PMESP;TREMEMBE;32750;32.75;3242;54.04;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;46780;46.78;4440;74.0;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;8940;8.94;966;16.1;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;21370;21.37;1898;31.65;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;56;HOSP MUN SOROCABANA;VILA ROMANA;23610;23.61;2087;34.79;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;13390;13.39;1295;21.6;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;14780;14.78;1537;25.63;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;28130;28.13;2438;40.65;ok;
3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;22980;22.98;1834;30.57;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;3310;3.31;417;6.96;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;11010;11.01;1131;18.86;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;22430;22.43;1861;31.03;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;0;0.0;0;0.0;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;7180;7.18;758;12.64;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;23720;23.72;1996;33.28;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;18940;18.94;1951;32.53;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;14420;14.42;1544;25.74;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;8630;8.63;974;16.24;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;13520;13.52;1150;19.18;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;9890;9.89;1234;20.58;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;11910;11.91;1167;19.46;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;16000;16.0;1730;28.85;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;29100;29.1;2210;36.84;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;10260;10.26;1236;20.61;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;11370;11.37;1196;19.94;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;41720;41.72;2493;41.55;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;38960;38.96;2435;40.6;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;24920;24.92;2184;36.41;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;15740;15.74;1181;19.68;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;8610;8.61;888;14.81;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;9350;9.35;1092;18.2;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;5900;5.9;746;12.45;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;5160;5.16;629;10.5;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;9930;9.93;974;16.24;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;46910;46.91;3014;50.24;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;16920;16.92;1373;22.88;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;35130;35.13;2179;36.32;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;26110;26.11;2020;33.67;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;14370;14.37;1530;25.51;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;15470;15.47;1424;23.74;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;27670;27.67;2226;37.11;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;25310;25.31;2125;35.42;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;12290;12.29;1356;22.61;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;11900;11.9;1311;21.86;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;18300;18.3;1542;25.71;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;31240;31.24;2468;41.14;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;9520;9.52;896;14.94;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;6640;6.64;832;13.87;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;17410;17.41;1407;23.45;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;10990;10.99;1159;19.33;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;19390;19.39;1435;23.93;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;50;CENTRO MEDICO PMESP;TREMEMBE;14560;14.56;1574;26.24;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;38120;38.12;3069;51.16;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;15230;15.23;1272;21.2;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;1800;1.8;235;3.93;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;56;HOSP MUN SOROCABANA;VILA ROMANA;4970;4.97;524;8.75;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;14230;14.23;1452;24.2;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;27170;27.17;2415;40.26;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;40240;40.24;3285;54.76;ok;
4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;6050;6.05;728;12.15;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;5920;5.92;623;10.39;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;21690;21.69;1840;30.67;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;19270;19.27;1717;28.62;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;8189;8.19;882;14.71;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;0;0.0;0;0.0;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;15680;15.68;1534;25.57;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;12190;12.19;1267;21.13;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;8940;8.94;932;15.54;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;8610;8.61;960;16.01;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;17300;17.3;1428;23.81;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;13430;13.43;1466;24.44;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;21880;21.88;1866;31.11;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;11370;11.37;1204;20.07;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;20560;20.56;2125;35.42;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;5980;5.98;666;11.11;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;14510;14.51;1490;24.84;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;42050;42.05;2641;44.03;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;26920;26.92;2557;42.63;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;18170;18.17;1500;25.01;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;12690;12.69;1227;20.46;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;1850;1.85;204;3.41;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;6600;6.6;726;12.1;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;9120;9.12;890;14.85;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;5380;5.38;610;10.17;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;17960;17.96;1738;28.98;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;33770;33.77;3124;52.07;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;14610;14.61;1431;23.86;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;35450;35.45;2328;38.8;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;21330;21.33;2036;33.94;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;7620;7.62;846;14.11;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;26150;26.15;2132;35.55;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;27990;27.99;2375;39.59;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;17130;17.13;1749;29.15;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;9830;9.83;1015;16.93;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;11680;11.68;1118;18.64;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;10000;10.0;1054;17.57;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;20340;20.34;2037;33.96;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;19490;19.49;1595;26.59;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;5160;5.16;585;9.76;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;14250;14.25;1262;21.04;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;12050;12.05;1213;20.22;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;19720;19.72;1584;26.41;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;50;CENTRO MEDICO PMESP;TREMEMBE;17090;17.09;1776;29.62;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;31730;31.73;3042;50.72;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;12070;12.07;1127;18.79;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;7370;7.37;809;13.5;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;56;HOSP MUN SOROCABANA;VILA ROMANA;11090;11.09;1284;21.41;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;7470;7.47;768;12.8;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;19130;19.13;1953;32.56;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;32200;32.2;2822;47.05;ok;
5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;15290;15.29;1272;21.22;ok;
6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;21490;21.49;1924;32.08;ok;
6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;35910;35.91;2526;42.12;ok;
6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;12880;12.88;1347;22.46;ok;
6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;23600;23.6;1993;33.22;ok;
6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;15300;15.3;1611;26.87;ok;
6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;0;0.0;0;0.0;ok;
6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;4840;4.84;614;10.24;ok;
6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;19150;19.15;2108;35.13;ok;
6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;17650;17.65;1749;29.16;ok;
6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;27490;27.49;2102;35.04;ok;
6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;25510;25.51;2193;36.55;ok;
6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;36100;36.1;2553;42.56;ok;
6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;24170;24.17;2615;43.59;ok;
6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;32790;32.79;3162;52.71;ok;
